review_id,app_id,rating,comment,date,sentiment,comment_en
535af237-c7db-4199-a562-e4890edc0fcb,001,1,"má, chs cờ vua mà t sắp thắng cái nó đơ . chơi thắng thì elo giảm ( từ 1000 xuống giờ còn 813 ) thề á , t ko thua mà nó giảm elo của t ???💩",2026-02-10 08:48:55,Negative,"Mom, I'm about to win when I play chess.If I win, my elo will decrease (from 1000 to 813 now) I swear, I didn't lose but it reduced my elo???💩"
64e8b9a2-07dc-40d3-97d7-2c8ad2cab51f,001,1,tôi nghĩ chúng ta nên trở lại 5 tim như hồi xưa chứ bây giờ dùng năng lượng cứ học 1 bài là năng lương 5/25 với cả ko có super là nó lại bắt xem qc có bao giờ đc top 1 giải đấu vô địch đâu.,2026-02-09 12:31:05,Negative,"I think we should return to 5 hearts like in the past, but now using energy to learn a lesson is 5/25 energy and even without super it asks if qc will ever be top 1 in the championship tournament."
ad183a35-71ce-4a52-9110-2bf0b14486a4,001,2,"từ lúc đổi thành thanh năng lượng, học rất chán, máy yếu truớc đó còn học được giờ có lag văng cả ra ngoài làm k bao giờ hoàn thành được bài học. lại còn trừ năng lượng khi học nữa, tệ đến thế là cùng.",2026-02-09 07:58:03,Negative,"Since changing to the energy bar, studying has been very boring. Previously, the weak computer was able to learn, but now it lags all over, making it impossible to complete the lesson.It also reduces energy when studying, it's that bad."
a362f3d7-9808-42d4-a6ed-cbebbed29d9d,001,1,"trước là 5 sao giờ là 1 sao. vì lúc trước học thoải mái bằng tim nên dễ kiếm nhiều từ vừng mới. còn giờ không hiểu sao đổi thành năng lượng, học hay sai 1 bài nó đều rút 1 năng lượng, tôi rất khó chịu,nó không hợp với tôi!",2026-02-09 02:21:45,Negative,"Before it was 5 stars, now it's 1 star.Because in the past, I learned easily by heart, so it was easy to find many new words.But now I don't know why it's converted into energy. If I learn a lesson or do it wrong, it will drain me of 1 energy. I'm very upset, it doesn't suit me!"
6f69a90f-3096-4ab9-9245-689ca5c306b7,001,2,có thể giải thích ngữ pháp đc không chứ người ta bắt đầu từ số 0 thì làm sao biết ngữ pháp mà học nói thật điểm yếu nhiều nhưng không chịu khắc phục về ngữ pháp và giải thích làm app kiếm tiền thì làm ăn làm phước thêm cái ngữ pháp vào người ta làm sai còn chỉ ra sai ngữ pháp hay sai từ vựng moẹ sai lầm khi mua super cái app chết tiệt này quá tệ,2026-02-08 17:16:17,Negative,"Can you explain the grammar? If people start from zero, how can they know the grammar and learn to speak? There are many weaknesses but they don't fix the grammar and explain how to make an app to make money, then it's a good business to add grammar to it. People make mistakes and point out incorrect grammar or vocabulary. I made a mistake when I bought super. This damn app is so bad."
7e5ba8d2-93fe-4852-a99f-89f16a9d04c3,001,1,tôi ko bt tại sao nhưng app này học mấy phần nghe liên tiếp đọc là nó nói sai dù đã nói y chang luôn mà vẫn không chính xác,2026-02-08 14:54:54,Negative,"I don't know why, but this app keeps reading and listening to several parts and it says something wrong even though it says the exact same thing but it's still incorrect."
441d8dca-c4d4-48b1-a187-e643a22a149b,001,1,"làm ơn bỏ phần năng lượng được không, bảo là học miễn phí mà cứ học được cỡ 1 bài là phải nạp một lần, chưa kể mấy lúc đang học, năng lượng còn có chút thôi, học ít nữa là hoàn thành mà app cứ cho văng ra, cứ như cố tình ấy, học tốn nhiều năng lượng đã đành, năng lượng cho thêm cũng ít, thà có phần học để thêm năng lượng thì không nói",2026-02-08 13:40:42,Negative,"Can you please remove the energy part? It's said to be free, but every time you learn about 1 lesson, you have to recharge it. Not to mention the amount of time you're studying, the energy is only a little bit. The less you study, the more the app keeps throwing it out. It's like it's on purpose. Learning consumes a lot of energy, but the amount of extra energy is also small. It's better to have a learning portion to add energy, then don't say anything."
31466c9f-4043-4466-bd06-8bd94dcabde3,001,2,mong ứng dụng trở lại như cũ học sai thì trừ tim chứ như bây giờ ra năng lượng học là trừ học không được bao nhiêu bắt mua bằng đá quý hoặc bắt nạp tui học sinh còn chưa có tiền nạp nữa mong nhà làm ứng dụng cho trở lại như trước vậy xin cảm ơn,2026-02-08 11:36:47,Negative,"I hope the application will return to the way it used to be. If you make mistakes, your heart will be deducted. But now, the energy you learn will be deducted. You won't be able to study much. You'll have to buy it with gems or bully me. The student doesn't have any money to recharge. I hope the app maker will return it to the way it was before. Thank you."
34daf4d4-206c-4a6d-940b-c964ad586cbd,001,1,mé!!! t coi quảng cáo cho đã đc 25 năng lượng r mà vô cày mới sai có 2 lỗi là kêu hết năng lượng cần mua gói$###,2026-02-08 06:18:41,Negative,"me!!!I saw the ad for 25 energy but when I started plowing, there were 2 errors: I ran out of energy and needed to buy a package$###"
a865b1cf-8984-4746-8bba-f037ffab5df3,001,1,"app cực kỳ tệ và ngu. tôi làm đúng app lại cho sai. app lại cho chức năng bảng xếp hạng nên phải tranh đua rất mệt để top 1. tôi tải app lí do để học chill chill mà app cho bxh nên tôi luôn rất mệt với app.app giờ còn có năng lượng, khó để học bài. hồi xưa là tim tôi đã ko thích giờ còn năng lượng. hồi xưa còn có chức năng vô duo school là vô hạn tim , giờ mất rồi .1 sao là còn nhân nhượng nếu có 0 sao tôi cho 0 sao luôn. mong app sửa lại .",2026-02-08 01:08:32,Negative,"The app is extremely bad and stupid.I made the correct application and corrected the error.The app has a leaderboard function, so I have to compete very hard to get to the top 1. I downloaded the app for the reason of studying chill chill but the app gives rankings so I'm always very tired with the app. Now I still have energy, it's hard to study.In the past, my heart didn't like it, but now it still has energy.In the past, there was still the ability to enter duo school with unlimited hearts, but now it's gone. 1 star is still lenient. If there is 0 stars, I'll give it 0 stars.I hope the app will fix it."
5bc52e21-567d-4c4f-9ddc-d95260ba5486,001,1,"i swear i have absolutely no motivation to study duolingo, oh my god, why does the dumb streak mean? it's just causing trouble, missing a day means losing all my progress. i really just want to get back my 540 streak points, it's so precious to me, it costs over a year!!",2026-02-07 16:20:10,Negative,"i swear i have absolutely no motivation to study duolingo, oh my god, why does the dumb streak mean?it's just causing trouble, missing a day means losing all my progress.i really just want to get back my 540 streak points, it's so precious to me, it costs over a year!!"
d469db2d-5681-4885-b092-101aa03e5854,001,1,mẹ cái phần nói rõ ràng nói đúng theo cách nhân vật nói mà nó vẫn để sai và có lần rõ rangd đúng nhưng ghi sai nó hiện kết quả nhưng kết ko khác gì tôi đưa,2026-02-07 14:08:26,Negative,"Damn, the part that says clearly says exactly the way the character says it but it's still wrong and one time it's clearly correct but it's written wrongly, it shows the result but the result is no different from what I gave."
65e06a5a-5a28-457e-9075-834c8965169f,001,2,"t tải để chơi cờ vua nhưng nó đo elo ko đúng đâu , vd mình chơi vs người khác mà mình bận mình thoát thì nó sẽ ko quan tâm đến kĩ thuật của mình mà nó chỉ trừ elo thôi",2026-02-07 13:39:06,Negative,"I downloaded it to play chess but it doesn't measure my elo correctly, for example if I play against someone else and if I'm too busy to escape, it won't care about my technique, it just deducts my elo."
f6986fdb-4968-4b85-8a2e-5bafdfc3f0ba,001,1,"áp đểu vãi chưởng ra , đi đầu cúp ngọc đỏ vô thấy bot học 23 ngày đứng top 1 với hơn 3k kn 😭 mẹ cái app cho bot thi đấu thế thì ai thèm học nữa ạ? app nhiều lỗi vãi cả ra toàn là lỗi xàm dái không như phát âm chuẩn thì nó còn chả nghe mình nói (tôi biết vì lấy âm thanh của chính nó phát âm để cho nó nghe).",2026-02-07 13:30:04,Negative,"I'm so frustrated, I went to the top of the red jade cup and saw a learning bot that ranked #1 in 23 days with more than 3k kn 😭 Damn this app for bots to compete, who wants to learn anymore?The app has so many errors, they're all nonsense, not like the pronunciation is correct, it doesn't even listen to what I say (I know because it uses its own pronunciation to let it listen)."
c6f67d6b-388f-4c89-bbd8-44d4cd6ad68a,001,1,1sao vì tao đã nạp đầy pin là cần 350 đá quý mới đọc xong từ vựng qua cái mới cái nó 0% luôn cứ bắt phải nạp gói thành viên không nên tải về nha,2026-02-07 12:55:18,Negative,"1 star because I have fully charged the battery and need 350 gems to finish reading the vocabulary through the new one, it's 0% and keeps forcing me to load the membership package, so don't download it."
6810e8e0-c02d-4c0d-be21-f120602746f9,001,1,"ủa app đang rất hoàn hảo đâu ra tự nhiên tạo ra cái energy là như nào?? học đc tí thì hết, bắt nạp supper, ngta đã k có nhu cầu thì th đi chớ, có động lực học cx bị dập tắt. 😮‍💨",2026-02-07 04:55:03,Negative,"The app is so perfect, how does it suddenly create such energy??If you don't study for a while then it's over, you have to force supper, if you don't have the need then just leave, your motivation to study will be extinguished.😮‍💨"
15bd25ca-4c20-47c5-be0a-eef9ea3d0aa6,001,2,"lỡ tay bấm vào tắt nguồn bật lên xong các app khác vẫn bình thường còn đến doolingo thì nó lại bắt phải học lại từ đầu.học trên app có thể tiếp thu nhanh chóng, học được nhiều ngôn ngữ khác nhau và hoàn toàn miễn phí nhưng doolingo cần phải chú ý",2026-02-07 00:40:00,Negative,"Accidentally press power off and then turn it back on, other apps are still normal, but when it comes to doolingo, it requires you to learn from the beginning. Learning on the app can be learned quickly, you can learn many different languages ​​and it's completely free, but doolingo needs to be careful."
cd3fdfdc-0ad3-4dd2-b8cc-d4adb6c595c7,001,1,"t ghi rõ mùa thu là fall, nó k chịu, autumn nó ms chịu. nqu, t xài tiếng anh của mỹ (anh mỹ) k chịu. chỉ cho tiếng anh của anh (anh anh) . học xong bị lỗi màn hình trắng ph thoát ra vào lại rất phiền",2026-02-06 11:49:31,Negative,"t clearly states autumn as fall, it doesn't bear it, autumn it does bear.nqu, I can't use American English.just for my English (my brother).After studying, I get a white screen error and log out and back in, which is very annoying"
48af4bd4-fb29-4cad-904a-099aca0f5c37,001,1,"cơ chế năng lượng là 1 trong lý do mình bỏ học :v đang học hăng say lại hết năng lượng dù không sai từ nào, sự hạn chế làm mình tụt hạng do học không đủ số kinh nghiệm , mình bị mất sự hào hứng khi học",2026-02-06 10:40:26,Negative,"The energy mechanism is one of the reasons why I dropped out of school: I was studying enthusiastically but I ran out of energy even though I didn't make any mistakes. The restriction caused me to drop my rank because I didn't have enough experience, I lost my excitement when studying."
33f5755f-77d2-4882-b16a-43537bdebef2,001,1,"từ ngày con cú bắt đầu sử dụng ai vào bài học thì các bài học dần xa rời thực tế hơn. và bố cục một bài học cũng không đều, một bài học chỉ bắt người dùng dịch, dịch và dịch, không cho nghe hay nói gì cả. làm những bài học như vậy vừa tốn thời gian mà vừa gây ức chế. nói chung là chất lượng con cú gần đây đi xuống rõ rệt. p/s: chất lượng bài học ngày càng tệ.",2026-02-06 04:45:39,Negative,"From the day the owl started using anyone in his lessons, the lessons gradually became more distant from reality.and the layout of a lesson is also uneven, a lesson that only forces the user to translate, translate and translate, without listening or saying anything.Doing such lessons is both time-consuming and frustrating.In general, the quality of owls has gone down significantly recently.p/s: lesson quality is getting worse and worse."
66bb223c-55a7-4bdb-920a-7b41f7a8f2f8,001,1,"cái chức năng mới của duolingo quá tệ, không nghe được giọng nói người dùng, và phát âm sai, kể cả từ vựng cũng sai",2026-02-06 02:10:55,Negative,"Duolingo's new function is so bad, it can't hear the user's voice, and the pronunciation is wrong, even the vocabulary is wrong."
d02ce8a1-6000-4c2f-b556-40d80293f270,001,1,"ủa sao bây giờ lại có năng lượng mới học đc hả trời, trước ko cần cái gì học vô tư luôn mà giờ phải có năng lượng,học được có xíu à,thất vọng.sao mà nó cứ lag vào bài học 15 năng lượng,chưa kịp học gì mà đã trừ luôn 15nlg rồi,tệ",2026-02-05 15:02:55,Negative,"Why do I have to have energy to learn? Before, I didn't need to learn anything, but now I have to have energy. I can only learn a little. I'm disappointed. Why does it keep lagging in the 15-energy lesson? Before I can learn anything, I've already deducted 15 energy. That's bad."
94fdfc92-1858-4d89-9c47-679fc0c30406,001,1,học chứ có phải chơi game đâu mà cần năng lượng.hết năng lượng là nó lại không cho học nữa. tính ra cho nó 0 sao rồi .nó lỗi thời rồi anh em đừng tải,2026-02-05 10:18:31,Negative,"Studying, not playing games, requires energy. When you run out of energy, it won't let you study anymore.I think I gave it 0 stars. It's outdated, don't download it"
ffe39c2e-4539-43f6-9994-9dae3bd5be0b,001,1,"tức vãi!!! duo nên biết hệ máy của một số người là khác nhau, sao cứ bắt tôi viết chữ hoa trong khi đó bàn phím của t còn không có chữ đó!",2026-02-04 16:42:39,Negative,"so angry!!!Duo, you should know that some people's systems are different, why do you keep asking me to write capital letters when your keyboard doesn't even have those letters!"
465319df-de84-43bd-b27a-79cfbfa1f9b9,001,1,mới học cờ vua được có vài tháng mà nó siêu khó elo thì thấp mà lại còn khó. ai thì đần quoảng cảo toàn bị lỗi có lúc ko có nút bỏ qua 😡😡,2026-02-04 14:47:40,Negative,"I've only been learning chess for a few months and it's super difficult. My elo is low but it's still difficult.Everyone is stupid, the ads are always wrong and sometimes there is no skip button 😡😡"
6c8a0f13-e2bd-4604-97c3-ffcdfaae861e,001,2,"tôi đng chs cờ phong 4,5 hậu,vua đen còn 5 ô để đi thì lại hoà dolingo chx cải thiện tốt mong lỗi này sẽ đc xửa",2026-02-04 13:25:47,Negative,"I'm playing 4.5 queen chess, the black king has 5 spaces left to go then draws dolingo chx good improvement hope this error will be fixed"
dc890865-0b32-407e-945c-ee3ddc41273b,001,2,tính điển kn rất sai dã có điểm rồi còn ko tính cho ng ta nữa ko cho điểm trong khi vừa hoàn thành bài,2026-02-04 12:30:14,Negative,"The score calculation is very wrong. Even though the score is already there, it is not even counted for us. It is not given a score even after completing the test"
da09d6ec-e9f2-4a42-bbae-578e633efc14,001,1,"tôi chấm 1 sao vì mỗi khi tôi học xong một bài là màn hình trắng, tôi phải thoát ra vô lại rất phiền. chưa hết, lúc đầu tôi vào super thì miễn phí nhưng lúc sau lại nạp tiền, thật khó chịu. và còn nữa, duolingo còn không cho tôi theo dõi mấy người khác, và nó còn không cho siêu kn x3 ngày mai nữa các bạn ạ. mong nhà sản xuất khắc phục lỗi lầm này. và thứ mà tôi ghét nhất đó chính là cờ vua vì: thua thì trừ rất nhiều elo còn thắng thì cộng rất ít elo, đừng có tải ứng dụng này nữa.",2026-02-04 12:00:29,Negative,"I give it 1 star because every time I finish a lesson the screen is blank, I have to log out and back again which is very annoying.That's not all, at first I signed up for super for free, but later I had to top up, which was annoying.and also, duolingo doesn't even let me follow other people, and it doesn't even let me super kn x3 tomorrow, guys.Hope the manufacturer fixes this mistake.And the thing I hate the most is chess because: if you lose, you lose a lot of elo, and if you win, you add very little elo, don't download this app anymore."
3d10f61f-f8c9-4e6e-805f-b9e11a2fcf8e,001,1,các môn khác khá ổn nhưng cờ vua thì không. con dạy cờ đó nói chuyện thì rất khó chịu và rất là không tôn trọng người học.,2026-02-04 10:24:40,Negative,Other subjects are quite good but chess is not.That chess teacher's conversation is very annoying and very disrespectful to the students.
cd60710d-ba5f-4a8d-834d-e8bf8df28be8,001,2,ê nha má t hc cờ vua ấy có cái mini match là một cái cuộc chiến ăn quân nhỏ ý xong có lúc t ăn đc 1 quân ko có còn nào bảo vệ cái t bị trừ điểm vì bị quân khác ăn là s zay tr🫠,2026-02-04 06:12:09,Negative,"hey, that chess school has a mini match which is a battle to capture a small piece and then sometimes I can win 1 piece and there's no one left to defend the point where I'll lose points because another piece captured it and I'll lose."
4c94d2e2-48d1-4a41-93b1-494ec5dcb831,001,1,đã bảo là ko học super duolingo mà nó cứ ép học sau có lúc mà đang học ngoại ngữ thì tự nhiên cứ đưa ra quảng cáo học thử miễn phí đã ấn ko cảm ơn r mà cứ ép app bj làm sao ý,2026-02-04 05:45:40,Negative,"I told you not to learn Super Duolingo, but they kept forcing me to learn it later. Sometimes when I was learning a foreign language, I suddenly kept advertising for free trial lessons. I pressed no thanks, but I kept forcing the app. Why?"
c9bfd1e3-cc8f-4b81-9ac2-3a03531051dc,001,1,"thực sự luôn vô cùng, 1 bài hc kéo dài đến tận 10 phút, so vs khả năng củ tôi thì 2-3 phút xong bài, vs lại văng nx pk gọi là tần suất lag, văng nhiều kinh khủng ☹️☹️",2026-02-03 23:06:17,Negative,"It's really amazing, a lesson lasts up to 10 minutes, compared to my ability, it takes 2-3 minutes to finish the lesson, and it crashes again, called the frequency of lag, there's a lot of crashes ☹️☹️"
5b030420-ef3f-40e3-9f28-38b22505c3e2,001,2,"học xong lag, không tổng kết được, cái coi như chưa học luôn:) đọc rõ rồi mà không thu âm được, quảng cáo thì mượt mà học thì lag kinh. đó giờ rất ít đánh giá, vì tình trạng này xuất hiện hơi nhiều lần nên tôi mới trồi lên đánh giá đấy.",2026-02-03 15:55:15,Negative,"After studying, I'm lagging, I can't summarize, it's like I haven't learned at all :) I read it clearly but can't record it, the advertisement is smooth but studying is incredibly laggy.There are very few reviews at the moment, because this situation has appeared so many times that I just came up with a review."
4eef0581-0730-44fe-93a7-b76cb57f9b3a,001,1,nó khiến tôi nghiện cày chuỗi mà không học được những kiến thức gì khuyên không nên tải xuống mẹ tôi bỏ nhiều thời gian để khiến tôi như một người bình thường không nghiện những cái đống chuỗi này,2026-02-03 14:15:28,Negative,It makes me addicted to chain mining without learning anything. I recommend not downloading it. My mother spent a lot of time trying to make me look like a normal person and not addicted to these chains.
974f3aca-5a53-4066-91c1-27cae904bd38,001,1,đề nghị nhà sx chỉnh lại cách tính điểm elo cờ vua gấp . chơi thắng 3 ván thì điểm elo mới bằng thua 2 ván bị trừ với cả đánh hoà mà vẫn bị trừ elo là sao ạ nói chung là như concak,2026-02-03 13:52:03,Negative,"Please ask the manufacturer to correct the way chess elo scores are calculated urgently.If you win 3 games, your elo points will be equal to losing 2 games and you'll be deducted. Even if you win a draw, your elo will still be deducted, so what's the point? In general, it's like concak."
7648952e-0eeb-499f-bc4d-748ebaa803c6,001,2,"t học cờ vua trên duo,đấu vs oscar thắng cộng có 8-9 điểm hoà trừ 3 điểm thua trừ hẳn 20 điểm k hiểu app nghĩ j",2026-02-02 14:18:00,Negative,"I learned chess on duo, played against Oscar, win plus 8-9 points for draw minus 3 points for loss minus 20 points I don't understand what the app thinks"
5044a707-621e-424e-832b-da7bb4ed52f6,001,2,"học cũng vui, nhưng mà nhiệm vụ tháng sao nó cứ lẹt đẹt /20 /25 ? bạn của tôi được /50, còn tôi mỗi tháng thì 20/ , 25/ nhiệm vụ ?",2026-02-02 13:28:45,Negative,"Learning is fun, but why are monthly tasks always flat /20 /25?My friend gets /50, and I get 20/, 25/tasks every month?"
09bfd917-c6c2-4ed7-8114-a93790beb7fc,001,2,tôi ấn đăng kí nhầm gói 12 tháng và ứng dụng đã trừ tiền tôi nhưng chưa thấy phản hồi hoàn trả lại tiền cho tôi.,2026-02-02 07:05:50,Negative,I mistakenly signed up for the 12-month package and the app deducted my money but I have not received a response to refund my money.
a64b6973-8d0c-4f6f-8478-bccd7d2664ee,001,1,"sạc năng lượng từ sáng tới giờ mới được 10 năng lượng còn lúc chơi còn đúng 1 thì được tăng thêm 1 năng lượng, cái lúc nhận thì tuột về 0, cay chưa ?",2026-02-01 13:21:04,Negative,"Charging energy since morning until now only gives me 10 energy, but when I play, if I have exactly 1 left, I get 1 more energy, but when I receive it, it drops to 0. Is that spicy yet?"
3fdef837-7d4d-43fd-85b5-9803381748c2,001,1,tôi cho 1 xem vì trên chỗ mấy cái ứng dụng của tôi spam 300 cái hình ứng dụng duolingo dẫn tới việc tôi phải xoá !,2026-02-01 12:44:34,Negative,"I show one because on my apps there were 300 duolingo app images spammed, which led to me having to delete them!"
9509e03c-d13e-45c5-a243-7348ec84fd98,001,1,"app giáo dục miễn phí như ko miễn phí, thêm ng lượng vào nên mik chỉ họk đc 2 bài hoặc 3 bài nếu có bài nghe là hết, muốn học thêm á, mua super, mà super lại phí tiền, dell mua thì ko học đc nên bị tụt giải đấu dù có chăm chỉ tới đâu, đúng là lũ này bây h còn đề cao tiền hơn kiến thức, mik lúc đầu học tiếng đức trn này tăng giải đấu vù vù nhg bây h chả hiểu s học chăm chỉ mà tụt từ hắc thạch đen ngọc trai, từ ngọc trai xuống thạch tím, tức lắm nên xóa lun, bây h học todaii german hiệu quả hơn",2026-02-01 11:35:12,Negative,"It's a free educational app, but it's not free. It adds a lot of energy, so I can only learn 2 or 3 lessons. If there's a listening lesson, that's it. If I want to learn more, I buy super, but super is a waste of money. If I buy it, I can't learn it, so I'll lose the league no matter how hard I work. It's true that these people now value money more than knowledge. When I first learned German on this page, my prizes increased rapidly, but now I don't understand why I study hard and fall from grace.black pearl black stone, from pearl to purple stone, I was so angry that I deleted it, now learning todaii german is more effective"
406327a8-0e0a-49a5-97d6-57e76909b207,001,2,"app kì vậy, không vô được trang cá nhân để coi thành tích này kia, cứ ấn vô đó là văng ra. chả hiểu làm vậy được gì, người học không vô coi thì lấy đâu ra thưởng từ mấy cái thành tích đạt được.",2026-02-01 11:02:55,Negative,"The app is weird, I can't access my personal page to see my achievements, I just click on it and it crashes.I don't understand what can be done like that. If students don't pay attention, how can they get rewards from their achievements?"
219de230-c486-4c8c-b75c-796fde161fa1,001,1,"app dạo này bị sao vậy, đang học tự nhiên thoát ra hoài làm mất năng lượng lại xem quảng cáo thì vô lại vẫn mất. quảng cáo thì chạy mượt bình thường mà vô họ cứ thoát ra hoài đã vậy còn quảng cáo suốt bị mấy ngày rồi. từ hồi cập nhật xong là tệ hơn trước.",2026-02-01 09:02:31,Negative,"What's wrong with the app these days? While I'm studying, I suddenly log out and lose energy, and then watch ads and it's still useless.The ads are running smoothly but they keep quitting and the ads have been stuck for several days.Since the update it's been worse than before."
b8640546-6219-4511-89ef-ac67026f7c1d,001,1,"app giúp người dùng học tập mà lại đưa ra tính năng hết pin tím là sao? không cho người khác học nữa,... rồi còn chèn thêm quảng cáo khi đang học,... thật sự rất tệ, mọi người k nên tải, 1 ngày có khi học chưa được chữ nào vào đầu mà toàn nhớ quảng cáo k, xàm vãi",2026-02-01 08:19:07,Negative,"What's wrong with an app that helps users study but offers a purple battery drain feature?Don't let other people learn,... and then add ads while studying,... it's really bad, people shouldn't download it, one day maybe you can't learn a single word in your head and only remember the ads, it's nonsense"
47ad5533-7096-4c21-a7e0-3ae6fd04052e,001,1,app ngáo à? t đang học bth tự nhiện out ra xong t phải học lại mà còn kh hồi pin cho t? mà t học lại cái bài đấy lần t2 rồi vẫn cứ bị out ra xong cứ quay như gụ ấy? app ngáo vch,2026-02-01 07:24:23,Negative,Is the app stupid?I'm studying and then it suddenly logs out so I have to re-study but it still doesn't restore my battery?But I re-learned that lesson a second time and still got passed out and kept spinning like crazy?vch gag app
96a633d1-26e1-48ee-a728-5327bc6dffee,001,2,tôi đag hc cờ vua nó luôn tìm cho tôi nhg đối thủ ở mức rất cao và khiến tôi thua liên tục có khi chỉ thắng đc một lần khi hc tiếng anh thì nó cứ hc xong lại lag một bài lại lag xong hc xong thì một nùi quảng cáo lúc trc có vậy đou bây h một đống cờ vua thì khiến tôi bực mình vì (ý kiến tôi đã nêu ở trên),2026-01-31 17:48:16,Negative,"I'm learning chess, it always finds me opponents at a very high level and makes me lose constantly, sometimes I only win once when studying English, it keeps learning one lesson then lags, then after studying it, a bunch of ads like before, now a bunch of chess makes me angry because (the opinion I stated above)"
1ca8d50e-22f5-46e4-b90a-6ce5137250e4,001,1,"làm ơn!! sửa lại cái streak bạn đii!!! nhiều khi ấn bỏ nhầm cái theo dõi là mất luôn bạn bè rồi. hãy để xác minh hai lần là có hủy theo dõi hay không đi chứ! bị hai lần rồi, tức ói! cập nhật lại sau gần 1 năm bão thì lại bị mất thêm 4 lần streak bạn bè 200 ngày chỉ vì lỡ tay ấn huy theo dõi, cái lùm mía!!! vote 1s nào sửa thì vote 5s",2026-01-31 16:32:57,Negative,"Please!!Fix your streak!!!Sometimes I press unfollow by mistake and lose my friends.Let's verify twice whether to unfollow or not!I've had it twice, I'm vomiting!Updated again after nearly a year of storms and lost 4 more 200-day friends streaks just because I accidentally pressed the tracking button, sugarcane grove!!!Vote 1s If you fix it, vote 5s"
11b4b88f-1c3f-4101-a605-74015e3b9805,001,1,"sai 1 chút của 1 dấu phẩy cũng sai làm đúng hết nguyên câu vẫn còn sai,2 năm nay nhịn không nói bây giờ chịu hết nổi rồi. còn việc 1 tuần bận không luyện thì ứng dụng trong nền tỏa thái độ dm con gà duolingo hách dịch vl",2026-01-31 08:19:06,Negative,"Getting even a little wrong with a comma is still wrong. If you get the whole sentence right, it's still wrong. I've been holding back for 2 years and now I can't stand it anymore.As for being busy and not practicing for a week, the app in the background radiates the bossy duolingo chick's attitude."
745891f7-db67-42dc-b251-5232b3c392d8,001,1,"nó bị cái gì á, cờ thì còn cái bóng ko thấy quân nào luôn. còn oscar thì người biến thành màu hông, mấy môn khác cũng vậy luôn, giải thích cho tôi đi duolingo hoặc tôi nhắc tên phụ huynh bạn rất nhiều. tôi thà đầu tư vào hdpe còn ngon",2026-01-31 00:48:43,Negative,"What's wrong with it? The chess piece still has a shadow and I can't see any pieces.As for oscar, people turn pink, other subjects are the same, explain to me duolingo or I mention your parents' names a lot.I would rather invest in hdpe which is still good"
d4c0ae70-f8fb-4985-887e-8431b3f24774,001,2,"mình hc và thấy khá ổn nhưng mỗi khi hc sắp xong và gần hết năng lượng thì lại lỗi và đơ buộc mình phải thoát khỏi app, ní luôn xảy ra với bài đầu tiên mình hc khi vào app",2026-01-30 15:11:27,Negative,"I study and feel pretty good, but every time I'm about to finish studying and almost run out of energy, it gives me an error and forces me to exit the app. This always happens with the first lesson I study when I enter the app."
ba424faa-6e6f-4dad-9137-a275fd119fe5,001,1,tui không vào được duolingo và lily nói thật xấu hổ khi mất chuỗi 8 nếu không bạn sẽ chịu trách nhiệm nhé tui không hài lòng bạn làm sao ngày mai tui vào không được mà còn mất chuỗi nữa tui sẽ xóa ngay lập tức 😡😡🤬🤬🤬🤬🤬🤬💢💢💢😡😡,2026-01-30 12:46:48,Negative,I can't get into duolingo and lily said it's a shame to lose the 8th streak otherwise you'll be responsible I'm not happy with you how come I can't get in tomorrow but also lose the streak I'll delete it immediately 😡😡🤬🤬🤬🤬🤬🤬💢💢💢😡😡
e372e0c7-acf2-4a06-82c0-04a237769e37,001,1,"lúc học thì bị bảo trì. xưa thì ko có q cáo, h 1 nùi q cáo. mạng h thành pin muốn tụt quần ko dạy ngữ pháp thì chừng nào ms ns đc. tao cần gặp chủ app",2026-01-30 09:56:06,Negative,"When studying, there is maintenance.In the past, there was no q fox, h 1 had q fox.If you want to drop your pants and not teach grammar, how long can you help me?I need to meet the app owner"
dbb057d9-90aa-47d6-ad6a-585b8ff9b1f0,001,1,tôi đăng kí gói miễn phí 7 bằng ngân hàng momo thì hết 7 ngày sau app đã trừ của tôi hết 689k mà không có năng lượng vô tận mong duolingo xem,2026-01-29 14:59:07,Negative,I signed up for free package 7 with momo bank and after 7 days the app deducted 689k from me but no endless energy. Hope Duolingo will see.
c13a1b57-1e96-40a2-82a3-6c15ee4c4ba8,001,1,quảng cáo nhiều khó chịu với cả nhiều lúc đọc đúng nó cho sai sử dụng năng lượng làm hạn chế câu hỏi quá hút máu,2026-01-29 14:27:25,Negative,"Ads are annoying and sometimes read correctly and incorrectly, using energy to limit the question is too blood-sucking"
2a9e8da5-97da-4d05-9293-36ec818b3c28,001,1,"bản miễn phí ghi sẽ thông báo khi còn 2 ngày dùng thử nhưng tôi lại không thấy bất kỳ thông báo nào trên ứng dụng, dẫn đến việc nó tự gia hạn gói super 1 năm và tôi hoàn toàn không hài lòng vì điều đó",2026-01-29 11:15:13,Negative,"The free version says it will notify you when there are 2 days left on the trial, but I don't see any notification on the app, leading to it automatically renewing the 1-year super package and I'm completely unhappy with that."
